-0.291861057	-0.203084126	-0.074387521	-0.060202733	-0.079288289
				
-0.265371799	-0.065221623	-0.122238964	-0.121494889	-0.114416242
				
-0.26769799	-0.002078176	-0.098365948	-0.077759758	-0.09201698
				
-0.25795722	0.052332796	-0.073840111	-0.055658951	-0.068575159
				
-0.244512931	0.079941981	-0.051027954	-0.033998981	-0.038414448
				
-0.239917696	0.079121336	-0.045453399	-0.034859166	-0.02415058
				
-0.219740525	0.055707835	-0.054276541	-0.064593121	-0.082112089
				
-0.212709695	0.035974286	-0.064626917	-0.079562649	-0.099846035
				
-0.207662404	0.022089839	-0.07193017	-0.085868776	-0.106282949
				
-0.20434764	0.009839267	-0.078103006	-0.087917015	-0.10842368
				
-0.266953051	0.004388601	-0.086185396	-0.071571037	-0.059136227
				
-0.288135231	0.00695467	-0.091304258	-0.054216161	-0.028213054
				
-0.289912581	0.017979965	-0.081187323	-0.060020566	-0.04792349
				
-0.267983109	0.020385191	-0.079197451	-0.066635326	-0.07083945
				
-0.246872097	0.029422961	-0.070525855	-0.062510088	-0.077248037
				
-0.275173843	0.040169202	-0.071397752	-0.043401539	-0.032667831
				
-0.262603998	0.05034443	-0.064951181	-0.043540552	-0.044551313
				
-0.24342519	0.057522222	-0.059218004	-0.044435948	-0.055282548
				
-0.230693221	0.060287699	-0.057475775	-0.048768356	-0.064910948
				
-0.264368653	0.05606737	-0.067020684	-0.041980863	-0.026818112
				
-0.257745087	0.064375289	-0.059078187	-0.040598452	-0.037076503
				
-0.243349746	0.067705892	-0.055565089	-0.044663653	-0.052577987
				
-0.226702437	0.068248607	-0.059411451	-0.056150988	-0.070033848
				
-0.217598811	0.070545122	-0.059190556	-0.060857639	-0.076271638
				
-0.218242064	0.067355111	-0.060727447	-0.064601168	-0.07981585
				
-0.224056721	0.055892639	-0.069503888	-0.07626912	-0.090804294
				
-0.23186551	0.044024453	-0.081851438	-0.090861097	-0.105065063
				
-0.244408667	0.033559367	-0.09128201	-0.102173671	-0.11487709
				
-0.258803189	0.029422052	-0.092841104	-0.103992775	-0.114843473
				
-0.269572943	0.028723352	-0.092567235	-0.104549184	-0.112882316
				
-0.27513209	0.02977705	-0.08846952	-0.099366724	-0.10698624
				
-0.279979646	0.034215674	-0.082343414	-0.092268601	-0.098095953
				
-0.283205569	0.035069525	-0.079830751	-0.08934398	-0.093700871
				
-0.285216957	0.037353255	-0.074909225	-0.084374592	-0.088555738
				
-0.284233212	0.039251909	-0.071581572	-0.080918774	-0.08608678
				
-0.281325936	0.038529165	-0.070154205	-0.079151705	-0.086008698
				
-0.279165447	0.037976757	-0.068698943	-0.074609503	-0.080706239
				
-0.275433332	0.037436984	-0.064451039	-0.065725029	-0.07321538
				
-0.26747191	0.04487323	-0.056181014	-0.052957922	-0.062506482
				
-0.258176118	0.048925109	-0.053196117	-0.050840974	-0.063818634
				
-0.258303821	0.048595741	-0.054530889	-0.053916603	-0.068290234
				
-0.26926589	0.042872153	-0.057827696	-0.058923617	-0.073388726
				
-0.279526949	0.039337203	-0.056334719	-0.056346416	-0.071071699
				
-0.286542147	0.036711656	-0.055284604	-0.053535312	-0.069254935
				
-0.289529741	0.033506572	-0.055294931	-0.052011982	-0.069481343
				
-0.290384471	0.032567658	-0.05465135	-0.050031096	-0.068407476
				
-0.28928268	0.029845893	-0.055760086	-0.050476462	-0.069440067
				
-0.290830731	0.026076987	-0.058737874	-0.052468315	-0.07116209
				
-0.289928138	0.024332955	-0.061055332	-0.054598555	-0.073196426
				
-0.288728595	0.017853305	-0.069438398	-0.065006107	-0.084107742
				
-0.288660735	0.007652916	-0.081937574	-0.080518603	-0.099712417
				
-0.289610445	-0.000971541	-0.093491301	-0.095708616	-0.113701239
				
-0.290908337	-0.005886592	-0.101590976	-0.10608682	-0.123230435
				
-0.29263401	-0.008661129	-0.10799031	-0.114350311	-0.129961118
				
-0.295098782	-0.004459202	-0.106715366	-0.112925008	-0.126635402
				
-0.296775371	0.003644623	-0.10105712	-0.105721049	-0.118072353
				
-0.298285186	0.016958348	-0.08922109	-0.092033304	-0.103744507
				
-0.301597476	0.028617732	-0.078712277	-0.080497824	-0.091156058
				
-0.30522269	0.038625017	-0.068698823	-0.069636926	-0.078720406
				
-0.306381673	0.049865142	-0.055991195	-0.056121528	-0.065599568
				
-0.304826349	0.056803875	-0.046216547	-0.045202225	-0.055043228
				
-0.303030849	0.061152011	-0.038477227	-0.036206201	-0.047095157
				
-0.299619347	0.065726385	-0.032420456	-0.02863647	-0.039922111
				
-0.294291496	0.069385707	-0.029083706	-0.024303056	-0.036104135
				
-0.290205866	0.07329376	-0.026869074	-0.020859353	-0.033047915
				
-0.286943316	0.074581027	-0.029163681	-0.023906521	-0.035643145
				
-0.283953846	0.075288557	-0.034186989	-0.030245297	-0.04032331
				
-0.280295104	0.073995307	-0.041052513	-0.038889475	-0.047203891
				
-0.276937723	0.071128204	-0.049213231	-0.048905388	-0.055539645
				
-0.273530006	0.067931876	-0.057161875	-0.058591709	-0.064416386
				
-0.272503585	0.063947305	-0.064303152	-0.066592693	-0.07158602
				
-0.272097915	0.05876274	-0.071703576	-0.074986562	-0.078777917
				
-0.273193896	0.052217215	-0.080615692	-0.084506765	-0.086987592
				
-0.274716645	0.047199108	-0.086924754	-0.091045536	-0.092612654
				
-0.275636733	0.043220244	-0.090887211	-0.095109828	-0.096123151
				
-0.275809109	0.040106535	-0.09338849	-0.097393021	-0.098780967
				
-0.276613176	0.037719488	-0.095757931	-0.100095958	-0.101584785
				
-0.278572142	0.033221468	-0.100329965	-0.10532897	-0.106450543
				
-0.278987944	0.029521734	-0.10329926	-0.108351186	-0.109601542
				
-0.27940923	0.024839163	-0.106899016	-0.112345867	-0.113525257
				
-0.280712783	0.018629231	-0.111931287	-0.117550232	-0.119354799
				
-0.281613469	0.013465315	-0.115929373	-0.121215209	-0.123289384
				
-0.282087177	0.004578166	-0.124114923	-0.130195171	-0.131843626
				
-0.284447283	-0.006327309	-0.133642554	-0.140453607	-0.140405133
				
-0.288301826	-0.020108625	-0.145024508	-0.152136236	-0.148239791
				
