0.591254532	0.649816394	0.553275943	0.631447792	0.589697957
				
-0.594722986	0.526167989	-0.032142192	0.192911118	-0.29014802
				
-0.170869276	0.840558112	0.344496965	0.349719942	0.063041508
				
-0.225530177	0.791497052	0.581605911	0.510802627	0.373090565
				
-0.235518411	0.648417056	0.652269602	0.560652196	0.4902457
				
-0.263765097	0.476195365	0.67589587	0.573458374	0.528197467
				
-0.265644908	0.369178832	0.665777862	0.575432777	0.542085409
				
-0.264790654	0.363505214	0.657177866	0.572146118	0.532775462
				
-0.257748038	0.379748493	0.64719063	0.565531552	0.523524463
				
-0.222965777	0.4078978	0.642700136	0.560719907	0.515109599
				
-0.222390652	0.378916383	0.628334463	0.55866456	0.514563501
				
-0.219415933	0.350326657	0.625460923	0.559323192	0.516744554
				
-0.194329023	0.489588797	0.631088614	0.570969641	0.530222118
				
-0.212235227	0.406650186	0.635049641	0.573962808	0.537821412
				
-0.211598694	0.355001837	0.623395622	0.568064451	0.532003343
				
-0.203659728	0.4873088	0.619265735	0.567882538	0.52493906
				
-0.226729065	0.551153898	0.621274531	0.569268167	0.526264846
				
-0.241501853	0.58085233	0.632883191	0.578357518	0.538667142
				
-0.231792718	0.592280567	0.640515864	0.576371968	0.535221398
				
-0.236009747	0.532274127	0.648107171	0.583700895	0.537122786
				
-0.220916748	0.510289431	0.649365604	0.589544594	0.539990067
				
-0.190493971	0.517490268	0.65209645	0.592823327	0.542548537
				
-0.189855784	0.533092499	0.653986335	0.594132185	0.540405571
				
-0.190558881	0.607361317	0.673265815	0.618840396	0.570992112
				
-0.201073214	0.62625879	0.670048535	0.618232429	0.572941244
				
-0.199900731	0.627027929	0.665849984	0.612021029	0.564792931
				
-0.191045314	0.63758266	0.672136426	0.615710676	0.570674121
				
-0.172852889	0.638499618	0.677886486	0.61758709	0.568769455
				
-0.160917968	0.639291227	0.681967735	0.62277329	0.571347773
				
-0.162114233	0.654269636	0.6854617	0.628859341	0.577653289
				
-0.171425164	0.649012208	0.686489701	0.632601976	0.583084285
				
-0.17322965	0.647791445	0.685836494	0.633585453	0.583987832
				
-0.164574713	0.648964703	0.68445456	0.630786419	0.581434309
				
-0.157670647	0.6588673	0.685208201	0.629052937	0.579935193
				
-0.154211923	0.651406169	0.683229923	0.625550568	0.577676058
				
-0.150653064	0.660231173	0.682732522	0.624052107	0.577176273
				
-0.152783826	0.657012224	0.680479348	0.622220159	0.574386358
				
-0.158633053	0.650631011	0.676207006	0.618957281	0.568211019
				
-0.162891343	0.65096426	0.672447205	0.615555525	0.562319458
				
-0.168619603	0.649676621	0.664838791	0.610601187	0.554191768
				
-0.189993769	0.647415936	0.656082511	0.60619992	0.546554208
				
-0.206008866	0.651034713	0.648330688	0.602708936	0.540460229
				
-0.213659808	0.656005859	0.642111599	0.598447084	0.53379184
				
-0.215369299	0.66114223	0.642233253	0.598815024	0.533603013
				
-0.211212575	0.659350932	0.644531965	0.599575102	0.533046544
				
-0.196092442	0.654187202	0.648586631	0.601698875	0.53615582
				
-0.187819451	0.649556637	0.650490582	0.602856755	0.53802669
				
-0.263686538	0.569985271	0.636083186	0.578954518	0.532104313
				
-0.310736358	0.531219184	0.636428535	0.572774291	0.528910756
				
-0.322477639	0.519155622	0.641253948	0.573424578	0.528492033
				
-0.317544043	0.514242053	0.645863652	0.577032804	0.531682074
				
-0.312150538	0.513912678	0.647610724	0.581196845	0.536299407
				
-0.305862486	0.526232719	0.654753089	0.586834371	0.54335326
				
-0.325900137	0.539470494	0.654414296	0.589920938	0.55010885
				
-0.292234212	0.629511595	0.664305151	0.608051956	0.560629725
				
-0.341707855	0.58941853	0.652376592	0.597189784	0.561262608
				
-0.355557382	0.553800881	0.649968743	0.591688216	0.558303893
				
-0.361714542	0.528835773	0.651589572	0.590604603	0.555785835
				
-0.363504201	0.516755104	0.653778493	0.590392888	0.553266346
				
-0.369801313	0.520145416	0.653773129	0.58902359	0.549509823
				
-0.367250174	0.526412725	0.649805546	0.586707771	0.546323836
				
-0.376608014	0.540252686	0.647002339	0.586784542	0.546149433
				
-0.376911044	0.553716779	0.652125478	0.591972411	0.551487803
				
-0.37184751	0.551066637	0.655686319	0.596815825	0.556687176
				
-0.368720502	0.547443569	0.658928275	0.601742268	0.562236786
				
-0.36194396	0.544555545	0.661620438	0.605749786	0.566484213
				
-0.349651337	0.546924531	0.664132774	0.607708514	0.568876565
				
-0.34845981	0.549667716	0.672659755	0.61148566	0.57603389
				
-0.352354825	0.547425151	0.675723493	0.613204777	0.580197334
				
-0.357599378	0.545312583	0.67572403	0.612526298	0.581330299
				
-0.368810803	0.544248462	0.673832893	0.61090529	0.581538975
				
-0.381680191	0.553147137	0.673914671	0.610919535	0.583129406
				
-0.394171298	0.562691927	0.672088087	0.609411776	0.58334136
				
-0.365610898	0.656956911	0.681541264	0.621457398	0.57836026
				
-0.375013024	0.635854959	0.672816753	0.615065873	0.581924736
				
-0.375911176	0.590540946	0.658100188	0.605631053	0.57755357
				
-0.365721136	0.561231673	0.652292907	0.599434853	0.570917189
				
-0.352398485	0.542564511	0.650944769	0.597100377	0.563902318
				
-0.348507583	0.54497546	0.655596912	0.601315558	0.563296914
				
-0.365110755	0.555415511	0.667478979	0.613821924	0.572293401
				
-0.415602714	0.576980948	0.676538527	0.630352736	0.592272639
				
-0.457951784	0.593481541	0.681306064	0.643128872	0.611518085
				
